beneficiary_id,district,programme_code,cause,cohort_band,is_synthetic,batch_id
BEN-010426,Deir al-Balah,AID-2026-ED-512,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-007157,Deir al-Balah,AID-2026-SH-455,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013483,Deir al-Balah,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006422,Deir al-Balah,AID-2026-SH-455,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009373,Deir al-Balah,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012001,Deir al-Balah,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006540,Deir al-Balah,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023306,Deir al-Balah,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000038,Chitrakoot,AID-2026-WS-618,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018298,Chitrakoot,AID-2026-HL-330,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-025463,Chitrakoot,AID-2026-FS-207,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-013217,Chitrakoot,AID-2026-SH-455,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005023,Chitrakoot,AID-2026-WS-618,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012185,Chitrakoot,AID-2026-HL-330,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009684,Chitrakoot,AID-2026-DR-114,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016461,Chitrakoot,AID-2026-WS-618,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-003628,Chitrakoot,AID-2026-ED-512,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-018015,Chitrakoot,AID-2026-WS-618,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019719,Chitrakoot,AID-2026-DR-114,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001797,Chitrakoot,AID-2026-FS-207,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003397,Chitrakoot,AID-2026-ED-512,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007785,Nyala,AID-2026-ED-512,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001682,Nyala,AID-2026-SH-455,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-021653,Nyala,AID-2026-DR-114,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014432,Nyala,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025039,Nyala,AID-2026-DR-114,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007508,Nyala,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012993,Nyala,AID-2026-ED-512,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009281,Nyala,AID-2026-FS-207,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011703,Nyala,AID-2026-DR-114,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-015745,Chitrakoot,AID-2026-ED-512,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012696,Chitrakoot,AID-2026-DR-114,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015557,Chitrakoot,AID-2026-DR-114,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-003694,Chitrakoot,AID-2026-SH-455,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009047,Chitrakoot,AID-2026-HL-330,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006027,Chitrakoot,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015873,Chitrakoot,AID-2026-FS-207,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003203,Chitrakoot,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000143,Chitrakoot,AID-2026-FS-207,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020519,Chitrakoot,AID-2026-DR-114,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019545,Chitrakoot,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025282,Chitrakoot,AID-2026-ED-512,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-024361,Diffa,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004149,Diffa,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000833,Diffa,AID-2026-HL-330,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008572,Diffa,AID-2026-HL-330,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023777,Diffa,AID-2026-WS-618,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001557,Diffa,AID-2026-HL-330,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006003,Diffa,AID-2026-SH-455,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-004204,Balrampur,AID-2026-ED-512,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003795,Balrampur,AID-2026-FS-207,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-022387,Balrampur,AID-2026-WS-618,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020152,Balrampur,AID-2026-ED-512,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-011219,Balrampur,AID-2026-HL-330,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022924,Balrampur,AID-2026-ED-512,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012129,Balrampur,AID-2026-HL-330,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-021771,Rafah,AID-2026-DR-114,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018408,Rafah,AID-2026-HL-330,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007518,Rafah,AID-2026-HL-330,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000305,Rafah,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016861,Rafah,AID-2026-FS-207,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017859,Rafah,AID-2026-WS-618,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-020757,Rafah,AID-2026-WS-618,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-017857,Rafah,AID-2026-DR-114,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006316,Rafah,AID-2026-ED-512,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016138,El Obeid,AID-2026-SH-455,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010223,El Obeid,AID-2026-SH-455,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011600,El Obeid,AID-2026-WS-618,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-005072,El Obeid,AID-2026-FS-207,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-021579,El Obeid,AID-2026-SH-455,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-025979,El Obeid,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006209,El Obeid,AID-2026-SH-455,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007027,El Obeid,AID-2026-WS-618,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020200,El Obeid,AID-2026-ED-512,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006094,El Obeid,AID-2026-WS-618,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016986,El Obeid,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020618,El Obeid,AID-2026-DR-114,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019110,El Obeid,AID-2026-HL-330,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-025904,El Obeid,AID-2026-HL-330,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006500,Rafah,AID-2026-ED-512,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-005417,Rafah,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025962,Rafah,AID-2026-DR-114,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000844,Rafah,AID-2026-DR-114,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015833,Rafah,AID-2026-HL-330,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-013498,Balrampur,AID-2026-ED-512,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016393,Rafah,AID-2026-FS-207,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023095,Rafah,AID-2026-FS-207,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022493,Rafah,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008575,Nyala,AID-2026-DR-114,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025338,Nyala,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010003,Nyala,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002804,Nyala,AID-2026-SH-455,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009998,Nyala,AID-2026-HL-330,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017223,Nyala,AID-2026-WS-618,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011200,Nyala,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023843,Nyala,AID-2026-WS-618,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011888,Rafah,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020085,Rafah,AID-2026-FS-207,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016449,Rafah,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024066,Rafah,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023938,Rafah,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001430,Rafah,AID-2026-DR-114,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014571,Rafah,AID-2026-ED-512,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021155,Rafah,AID-2026-FS-207,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002691,Rafah,AID-2026-WS-618,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-009484,Rafah,AID-2026-ED-512,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016911,Kutupalong,AID-2026-HL-330,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003364,Kutupalong,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008646,Kutupalong,AID-2026-FS-207,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000383,Kutupalong,AID-2026-HL-330,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012920,Kutupalong,AID-2026-SH-455,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007166,Kutupalong,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008968,Kutupalong,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018645,Kutupalong,AID-2026-DR-114,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-020063,Kutupalong,AID-2026-FS-207,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019302,Kutupalong,AID-2026-ED-512,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006090,Kutupalong,AID-2026-DR-114,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024581,Chitrakoot,AID-2026-ED-512,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010025,Chitrakoot,AID-2026-WS-618,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016594,Chitrakoot,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012248,Chitrakoot,AID-2026-HL-330,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022253,Chitrakoot,AID-2026-WS-618,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004651,Chitrakoot,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003464,Chitrakoot,AID-2026-FS-207,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002909,Chitrakoot,AID-2026-WS-618,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015973,Chitrakoot,AID-2026-WS-618,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-005550,Diffa,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020016,Diffa,AID-2026-ED-512,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-025878,Diffa,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003504,Diffa,AID-2026-FS-207,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001270,Diffa,AID-2026-WS-618,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007501,Diffa,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002642,Diffa,AID-2026-WS-618,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005512,Diffa,AID-2026-WS-618,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-008801,Diffa,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014111,Diffa,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011041,Sitapur,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022248,Sitapur,AID-2026-FS-207,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003206,Sitapur,AID-2026-WS-618,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003963,Sitapur,AID-2026-DR-114,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011047,Sitapur,AID-2026-SH-455,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011144,Kassala,AID-2026-SH-455,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011832,Kassala,AID-2026-SH-455,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-004307,Kassala,AID-2026-FS-207,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013276,Kassala,AID-2026-DR-114,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-000863,Kassala,AID-2026-SH-455,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-025033,Kassala,AID-2026-DR-114,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006853,Diffa,AID-2026-ED-512,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-024301,Diffa,AID-2026-FS-207,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009617,Diffa,AID-2026-WS-618,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012772,Diffa,AID-2026-WS-618,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019922,Diffa,AID-2026-WS-618,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001311,Diffa,AID-2026-ED-512,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-010100,Diffa,AID-2026-DR-114,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000226,Diffa,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001142,Diffa,AID-2026-FS-207,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-002231,Diffa,AID-2026-DR-114,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015664,Diffa,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023385,Diffa,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002881,Diffa,AID-2026-DR-114,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015964,Diffa,AID-2026-SH-455,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015783,Diffa,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022867,Diffa,AID-2026-HL-330,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007917,Diffa,AID-2026-HL-330,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007794,Diffa,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002070,Kutupalong,AID-2026-ED-512,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003353,Kutupalong,AID-2026-FS-207,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006590,Kutupalong,AID-2026-FS-207,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014466,Kutupalong,AID-2026-HL-330,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022420,Kutupalong,AID-2026-DR-114,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022512,Kutupalong,AID-2026-WS-618,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-021944,Kutupalong,AID-2026-HL-330,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024415,Kutupalong,AID-2026-HL-330,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019675,Kutupalong,AID-2026-DR-114,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012606,Kutupalong,AID-2026-FS-207,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011302,Kutupalong,AID-2026-WS-618,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009809,Kutupalong,AID-2026-HL-330,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025288,Kutupalong,AID-2026-HL-330,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-002388,Kutupalong,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022766,Kutupalong,AID-2026-FS-207,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-025017,Gaza North,AID-2026-DR-114,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-021894,Gaza North,AID-2026-SH-455,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024219,Gaza North,AID-2026-DR-114,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-025137,Gaza North,AID-2026-FS-207,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006729,Gaza North,AID-2026-SH-455,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024444,Sitapur,AID-2026-WS-618,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-008908,Sitapur,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009215,Sitapur,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020624,Sitapur,AID-2026-FS-207,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-021408,Sitapur,AID-2026-FS-207,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007473,Sitapur,AID-2026-DR-114,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-023443,Sitapur,AID-2026-FS-207,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010071,Sitapur,AID-2026-FS-207,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-003805,Sitapur,AID-2026-WS-618,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017803,Sitapur,AID-2026-HL-330,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017444,Sitapur,AID-2026-DR-114,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023204,Sitapur,AID-2026-DR-114,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022038,Sitapur,AID-2026-SH-455,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-008600,Sitapur,AID-2026-DR-114,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-020987,Sitapur,AID-2026-ED-512,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-008003,Sitapur,AID-2026-WS-618,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022869,Sitapur,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012527,Kutupalong,AID-2026-FS-207,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007058,Kutupalong,AID-2026-SH-455,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014428,Kutupalong,AID-2026-ED-512,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020984,Kutupalong,AID-2026-WS-618,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024427,Kutupalong,AID-2026-DR-114,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004033,Kutupalong,AID-2026-ED-512,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012430,Kutupalong,AID-2026-DR-114,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001230,Kutupalong,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011831,Kutupalong,AID-2026-FS-207,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003068,Barabanki,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021778,Barabanki,AID-2026-FS-207,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023611,Barabanki,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010004,Barabanki,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016262,Barabanki,AID-2026-WS-618,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019433,Barabanki,AID-2026-ED-512,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022060,Barabanki,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002327,Barabanki,AID-2026-HL-330,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012241,Sitapur,AID-2026-SH-455,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020330,Sitapur,AID-2026-ED-512,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019912,Sitapur,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018218,Sitapur,AID-2026-ED-512,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012171,Sitapur,AID-2026-SH-455,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017063,Sitapur,AID-2026-WS-618,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016629,Sitapur,AID-2026-HL-330,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-018140,Sitapur,AID-2026-SH-455,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015373,Sitapur,AID-2026-WS-618,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-021152,Sitapur,AID-2026-FS-207,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012731,Chitrakoot,AID-2026-DR-114,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019610,Chitrakoot,AID-2026-DR-114,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015797,Chitrakoot,AID-2026-FS-207,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006602,Chitrakoot,AID-2026-SH-455,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018482,Chitrakoot,AID-2026-ED-512,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001945,Chitrakoot,AID-2026-FS-207,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-001676,Chitrakoot,AID-2026-FS-207,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021331,Chitrakoot,AID-2026-DR-114,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014394,Chitrakoot,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007102,Chitrakoot,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022134,Sitapur,AID-2026-WS-618,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-021555,Sitapur,AID-2026-FS-207,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011846,Sitapur,AID-2026-WS-618,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-025369,Sitapur,AID-2026-DR-114,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019700,Sitapur,AID-2026-SH-455,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014815,Sitapur,AID-2026-ED-512,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-021078,Sitapur,AID-2026-SH-455,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-000662,Sitapur,AID-2026-ED-512,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013969,Sitapur,AID-2026-SH-455,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-014984,Sitapur,AID-2026-FS-207,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016750,Barabanki,AID-2026-FS-207,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-022121,Barabanki,AID-2026-DR-114,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023249,Barabanki,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016989,Barabanki,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011837,Barabanki,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012427,Barabanki,AID-2026-DR-114,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009841,Barabanki,AID-2026-ED-512,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-020379,Barabanki,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015225,Rafah,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014926,Rafah,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013673,Rafah,AID-2026-FS-207,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-021508,Rafah,AID-2026-DR-114,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-023729,Rafah,AID-2026-ED-512,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023991,Rafah,AID-2026-FS-207,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004255,Rafah,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009971,Rafah,AID-2026-ED-512,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004672,Rafah,AID-2026-ED-512,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024595,Maradi,AID-2026-FS-207,international development,individual,TRUE,SYNTH_ADVERSARY_V1
